ABANDONADO;CULT;MALEZA;DESCAMPADO;VEGETACION;CIELO;SUELO_DESNUDO;PAISAJE
NO ABANDONO;58,984375;8,571428571;15;4,497767857;11,70758929;0;1,238839286
NO ABANDONO;40,34493704;0;29,54184742;6,115754947;23,99746059;0;0
NO ABANDONO;40,34493704;0;29,54184742;6,115754947;23,99746059;0;0
NO ABANDONO;64,07029478;8,900226757;22,87981859;0;4,149659864;0;0
NO ABANDONO;28,19420784;0;0;4,631601363;38,99063032;25,30877342;2,874787053
NO ABANDONO;29,28492849;0;36,66666667;12,06820682;21,98019802;0;0
NO ABANDONO;46,4784264;0;25,41243655;9,739847716;10,31091371;0;8,058375635
NO ABANDONO;25,41083048;1,753612;24,37410389;43,71898092;4,742472703;0;0
NO ABANDONO;2,056123109;1,836286047;0;13,94025605;0;67,1925514;14,9747834
NO ABANDONO;12,87415155;0;0;8,901746968;0;70,3571826;7,866918883
NO ABANDONO;8,34229198;0;65,29778542;0;0;0;26,3599226
NO ABANDONO;3,767313019;0;42,67036011;15,2132964;38,34903047;0;0
NO ABANDONO;1,864035088;0;34,90497076;13,06042885;38,36500975;0;11,80555556
NO ABANDONO;25,80261593;2,021403092;0;8,161279862;27,55377797;36,46092314;0
NO ABANDONO;25,30870712;0;36,35883905;1,773087071;35,4828496;0;1,07651715
NO ABANDONO;18,41501564;0;29,67674661;0;51,90823775;0;0
NO ABANDONO;11,48548421;2,066115702;55,67916932;0;0;0;30,76923077
NO ABANDONO;0;0;46,29302736;12,0917917;37,51103266;0;4,104148279
ABANDONO;6,315566388;25,08212356;16,88036452;38,4444209;13,27752464;0;0
NO ABANDONO;22,25102614;0;0;15,93216677;17,83322532;35,40721538;8,576366386
NO ABANDONO;21,53272296;4,510003391;0;14,10647677;49,1353001;0;0
NO ABANDONO;16,71914358;0;0;12,75188917;30,21620487;25,37783375;14,93492863
ABANDONO;0;55,91493132;39,32949343;0;0;0;0
ABANDONO;0;71,98743575;0;22,28726442;0;0;0
ABANDONO;2,852366524;80,51405287;0;0;0;0;16,63358061
ABANDONO;0;52,69698911;17,13004484;9,865470852;3,062139654;0;17,24535554
NO ABANDONO;7,586956522;9,793478261;46,48913043;0;36,13043478;0;0
NO ABANDONO;21,90644698;2,023664713;43,45902908;20,19241402;8,769213756;0;3,64923145
NO ABANDONO;17,8345316;0;44,52194441;0;21,05376113;0;16,58976285
ABANDONO;22,10650633;33,43354091;0;42,33412068;2,125832081;0;0
NO ABANDONO;47,42918353;0;29,38586051;11,54487027;9,77148298;0;0
NO ABANDONO;34,06128134;0;35,62116992;26,1281337;4,189415042;0;0
NO ABANDONO;49,88947458;0;0;16,35776229;33,75276314;0;0
ABANDONO;0;79,15168943;0;0;20,84831057;0;0
NO ABANDONO;3,422778772;0;45,59332141;16,31484794;33,30948122;0;1,359570662
NO ABANDONO;10,6017192;52,59471506;0;7,195160777;0;0;27,6185928
NO ABANDONO;40,4432133;0;0;24,03047091;22,73776547;12,78855032;0
ABANDONO;20,95299559;68,16177261;9,218027321;0;0;0;1,667204475
ABANDONO;28,9944826;46,70645198;0;14,34523139;3,805877716;0;6,147956311
ABANDONO;20,01922871;62,5681017;0;4,785813481;0;2,692020083;2,969768187
ABANDONO;11,16333725;74,6394616;0;9,860057686;4,337143468;0;0
ABANDONO;8,535266119;70,03461705;0;13,69536997;0;0;7,734746863
ABANDONO;27,07094308;62,01146984;0;0;5,841121495;0;5,07646559
NO ABANDONO;7,93857366;0;0;19,18271733;3,865174388;69,01353462;0
NO ABANDONO;7,93857366;0;0;19,18271733;3,865174388;69,01353462;0
NO ABANDONO;7,93857366;0;0;19,18271733;3,865174388;69,01353462;0
ABANDONO;17,80837377;47,5905654;8,204491592;10,69856675;4,548019411;0;11,14998307
ABANDONO;13,07995029;47,28666114;0;36,30903065;0;0;3,324357912
ABANDONO;10,74772036;60,87537994;4,547112462;20,01215805;0;0;1,361702128
ABANDONO;6,27285192;34,47212066;13,3797989;15,84780622;22,25776965;0;7,769652651
ABANDONO;27,83368351;50,63585093;0;0;5,816653765;0;15,71381179
NO ABANDONO;24,66124661;0;0;13,73441734;13,36585366;48,23848238;0
ABANDONO;0;53,31006768;5,499153976;15,7677665;13,69500846;0;11,72800338
NO ABANDONO;22,67868371;0;0;7,377908195;19,17836931;45,001048;5,763990778
NO ABANDONO;18,18709378;0;0;1,218662953;20,2994429;53,6095636;6,685236769
ABANDONO;28,89994472;56,21890547;4,223327805;0;8,833609729;0;1,824212272
NO ABANDONO;2,640156454;4,921773142;64,33072577;7,442416341;5,986527597;6,616688396;0
NO ABANDONO;1,029972191;0;0;6,375527861;17,56102585;67,58677516;7,446698939
NO ABANDONO;57,98319328;0;27,4146022;0;10,47691804;0;4,125286478
NO ABANDONO;5,813702183;0;0;0;27,98789713;66,19840069;0
NO ABANDONO;3,477036395;2,079722704;0;6,217504333;14,80719237;68,29506066;5,123483536
NO ABANDONO;0;0;0;16,86649758;20,15217893;62,9813235;0
NO ABANDONO;43,22775916;0;24,32169495;2,669981624;29,78056426;0;0
NO ABANDONO;6,518960375;0;0;2,119727311;23,74307627;63,11248402;4,505752024
NO ABANDONO;8,487752929;0;0;0;5,995740149;72,94994675;12,56656017
NO ABANDONO;25,27828812;0;0;0;14,65470658;49,10839728;10,95860802
NO ABANDONO;7,881291445;0;0;1,141428416;9,087944342;75,74736384;6,141971953
NO ABANDONO;18,30680957;0;0;0;6,49561546;53,78369601;21,41387897
NO ABANDONO;70,27491409;0;0;0;29,72508591;0;0
NO ABANDONO;16,5206376;1,520109786;57,57415813;8,592842816;2,628523171;2,005700412;11,15802808
NO ABANDONO;10,99836334;7,692307692;0;0;10,90016367;66,23022368;4,178941626
NO ABANDONO;52,06871268;0;37,61391013;0;8,274850738;0;0
NO ABANDONO;47,94114534;0;33,77791892;0;15,25351964;0;0
NO ABANDONO;66,34279476;0;25,94978166;0;7,707423581;0;0
NO ABANDONO;60,80190209;0;24,03544796;0;15,16264995;0;0
NO ABANDONO;45,02658396;6,513070447;19,17368188;1,639344262;25,94151529;0;0
NO ABANDONO;81,82108967;0;12,53865018;0;5,640260156;0;0
NO ABANDONO;21,98947255;0;0;0;7,390697175;0;2,363304329
NO ABANDONO;17,13155926;0;55,69092658;16,38345624;9,650529016;0;1,143528909
NO ABANDONO;26,42706131;0;56,90274841;0;16,67019027;0;0
NO ABANDONO;4,863417247;0;0;4,884841993;11,85859668;78,39314408;0
NO ABANDONO;31,54467623;0;32,40081997;0;6,137706499;0;0
NO ABANDONO;33,45662052;0;28,45820564;0;8,707598013;0;0
NO ABANDONO;74,19791667;0;0;0;20,20833333;5,59375;0
NO ABANDONO;74,19791667;0;0;0;20,20833333;5,59375;0
NO ABANDONO;12,095111;0;0;9,984229043;33,47082373;44,44983622;0
NO ABANDONO;12,095111;0;0;9,984229043;33,47082373;44,44983622;0
NO ABANDONO;20,78849227;0;0;9,962706446;15,91901971;52,04049014;1,289291422
NO ABANDONO;13,0407192;0;0;3,553675304;28,64093072;53,52723427;1,237440508
NO ABANDONO;11,11461288;0;0;3,487761319;30,10820464;55,28942116;0
NO ABANDONO;16,17678156;0;0;0;38,34848805;43,42355678;2,05117361
NO ABANDONO;29,29487179;0;28,33333333;23,9957265;16,38888889;0;0
NO ABANDONO;48,4070325;1,385189132;31,20937666;3,1539691;13,84123601;0;0
NO ABANDONO;27,92935702;0;37,94416244;0;29,39932318;0;4,72715736
ABANDONO;0;25,67095789;0;41,55574951;4,614881082;26,9146847;1,243726816
NO ABANDONO;17,33149931;0;0;0;49,31224209;33,3562586;0
ABANDONO;13,40093774;56,39515865;10,12975684;11,30738196;0;0;8,766764802
NO ABANDONO;47,27848101;2,373417722;26,78270042;0;15,35864979;0;6,075949367
NO ABANDONO;60,46231376;0;29,76555653;0;9,772129711;0;0
ABANDONO;0;20,54429029;0;36,44610459;21,44076841;0;1,280683031
NO ABANDONO;31,95033956;0;0;0;31,32427844;36,725382;0
NO ABANDONO;24,83235541;0;0;0;39,33361274;35,83403185;0
NO ABANDONO;13,81279746;0;0;0;39,9259651;46,26123744;0
NO ABANDONO;43,19661458;0;0;0;16,69921875;40,10416667;0
NO ABANDONO;22,74614156;0;0;0;29,34539649;47,90846195;0
NO ABANDONO;14,4583467;0;0;0;38,20981713;47,33183617;0
NO ABANDONO;17,33149931;0;0;0;49,31224209;33,3562586;0
NO ABANDONO;50,29428517;0;0;26,01101196;23,69470287;0;0
NO ABANDONO;54,92557284;0;0;13,38016391;0;20,95668172;10,73758154
ABANDONO;3,947242665;58,96970276;0;21,26541145;3,326005926;0;12,4916372
ABANDONO;9,691727656;14,75937015;56,70880461;18,84009758;0;0;0
ABANDONO;1,65476963;68,79731776;2,227990482;10,85874973;7,971014493;0;8,490157906
ABANDONO;26,68355499;60,98796707;0;0;4,200971079;0;8,127506861
ABANDONO;8,122317597;53,09012876;6,512875536;22,69313305;9,581545064;0;0
ABANDONO;0;92,5209205;0;7,479079498;0;0;0
NO ABANDONO;16,34378679;0;49,30964358;0;16,7933212;0;4,827143316
NO ABANDONO;22,73670558;0;0;0;45,84954604;31,41374838;0
NO ABANDONO;11,57433419;21,60916957;39,9483088;2,35981571;24,50837173;0;0
NO ABANDONO;18,43224846;0;0;0;25,05849819;56,50925335;0
NO ABANDONO;59,8969289;0;29,99579302;0;10,10727808;0;0
NO ABANDONO;36,53846154;0;0;0;63,46153846;0;0
NO ABANDONO;24,80352091;0;0;0;22,26763072;48,76873101;4,160117364
NO ABANDONO;45,12863771;0;0;0;21,06706031;33,80430198;0
NO ABANDONO;18,5549561;0;0;0;24,19337776;57,25166614;0
ABANDONO;18,95081967;55,68306011;3,683060109;0;0;0;21,68306011
ABANDONO;0;60,12583096;28,35944919;3,276353276;8,238366572;0;0
NO ABANDONO;51,08247423;0;0;2,422680412;3,440721649;0;0
NO ABANDONO;15,46013594;0;0;0;27,38159456;45,44179523;11,71647427
NO ABANDONO;12,73778245;0;0;1,355754073;28,02942722;57,87703626;0
NO ABANDONO;9,15046492;0;0;8,960270499;25,45435334;52,7578191;3,677092139
NO ABANDONO;31,25612812;0;0;19,41387951;10,08824491;39,24174747;0
NO ABANDONO;14,91266376;0;0;7,969432314;12,69650655;45,63318777;9,836244541
NO ABANDONO;64,02793946;0;15,20795851;4,688326807;16,07577521;0;0
NO ABANDONO;26,69746455;2,105715514;54,32960894;0;16,867211;0;0
ABANDONO;0;70,47109208;0;2,323340471;0;0;27,20556745
NO ABANDONO;79,22228061;0;9,72149238;9,700472937;0;0;1,355754073
NO ABANDONO;65,90153718;0;30,97216452;0;3,126298297;0;0
NO ABANDONO;49,78659838;0;20,99871959;0;29,21468203;0;0
NO ABANDONO;49,78659838;0;20,99871959;0;29,21468203;0;0
NO ABANDONO;5,60737757;0;0;6,868772525;24,98410006;52,2259911;10,31375874
NO ABANDONO;24,34224599;0;0;7,35828877;7,700534759;60,59893048;0
NO ABANDONO;8,199152542;2,118644068;0;14,27966102;16,61016949;58,79237288;0
NO ABANDONO;8,199152542;2,118644068;0;14,27966102;16,61016949;58,79237288;0
NO ABANDONO;69,38582677;0;20,44094488;0;10,17322835;0;0
NO ABANDONO;49,43820225;0;15,33813865;0;20,28831885;0;0
NO ABANDONO;49,43820225;0;15,33813865;0;20,28831885;0;0
NO ABANDONO;64,46228608;0;12,94105219;0;19,74434819;0;2,852313543
ABANDONO;4,308291838;16,67027495;24,2368478;7,685646244;30,01731977;0;0
NO ABANDONO;83,73327436;7,486453611;0;0;0;0;0
NO ABANDONO;68,6740567;2,494137711;14,12278832;0;14,70901727;0;0
NO ABANDONO;17,67821205;0;23,52505031;0;36,89227836;0;21,90445927
NO ABANDONO;10,98420154;0;0;9,233561059;33,30486763;36,29376601;10,18360376
NO ABANDONO;17,45146412;0;0;0;45,5861847;36,96235117;0
NO ABANDONO;29,50544845;0;42,03688181;0;28,45766974;0;0
NO ABANDONO;29,50544845;0;42,03688181;0;28,45766974;0;0
NO ABANDONO;51,25013187;2,204873932;17,50184619;0;26,05760101;0;2,985546999
NO ABANDONO;38,11029848;0;35,12551888;26,76418264;0;0;0
NO ABANDONO;41,67644236;0;29,98826917;0;28,33528847;0;0
NO ABANDONO;21,06430155;0;11,29711752;29,25720621;32,03991131;0;0
NO ABANDONO;23,19864965;1,751239582;31,36406794;0;43,68604283;0;0
ABANDONO;0;15,20273774;22,07819143;13,9375713;46,13709427;0;2,644405268
ABANDONO;15,91343855;44,3687231;18,67527499;9,110473458;11,93208991;0;0
NO ABANDONO;54,86877343;0;35,0401714;0;10,09105517;0;0
NO ABANDONO;20,37960954;0;36,97396963;10,40130152;0;0;32,24511931
NO ABANDONO;20,37960954;0;36,97396963;10,40130152;0;0;32,24511931
NO ABANDONO;33,53585765;6,455462732;28,65357492;29,00075947;0;0;2,354345232
NO ABANDONO;51,43836328;0;38,79945996;0;9,762176758;0;0
NO ABANDONO;51,43836328;0;38,79945996;0;9,762176758;0;0
NO ABANDONO;40,8492569;0;54,54352442;0;2,399150743;0;2,208067941
NO ABANDONO;47,05260934;0;47,11599408;0;5,831396577;0;0
NO ABANDONO;66,08026967;0;32,09733488;0;1,822395449;0;0
NO ABANDONO;47,05260934;0;47,11599408;0;5,831396577;0;0
NO ABANDONO;35,65217391;0;31,45464305;4,777241009;21,65324745;0;0
ABANDONO;0;34,46582071;0;65,53417929;0;0;0
ABANDONO;2,955400322;45,66362171;6,695325094;16,93713057;15,15314347;0;4,47071467
ABANDONO;2,63271008;65,71029443;17,94541156;0;0;2,342574683;11,36900924
ABANDONO;20,99225695;61,71494121;0;11,75795813;0;0;5,534843705
ABANDONO;4,458251581;59,3852191;0;12,45912361;0;9,886636146;13,81076957
NO ABANDONO;55,67260086;1,664384283;0;0;7,447592963;26,45106921;8,764352681
ABANDONO;6,921597949;58,98312326;0;16,21448408;17,8807947;0;0
ABANDONO;13,80489958;46,65636725;0;39,53873317;0;0;0
ABANDONO;0;15,13513514;0;57,53047165;19,34287228;0;7,991520933
ABANDONO;15,87162973;3,285667504;14,0377688;43,21580613;16,75581268;0;6,83331514
ABANDONO;4,446566911;82,13944604;10,79274117;0;0;0;2,621245888
NO ABANDONO;53,17062541;0;0;0;17,83612988;0;13,23817825
ABANDONO;30,14323607;61,88859416;0;2,143236074;3,289124668;0;2,535809019
ABANDONO;0;100;0;0;0;0;0
ABANDONO;31,77461822;50,59505003;0;7,488151659;10,14218009;0;0
NO ABANDONO;12,27678571;3,180803571;39,73214286;0;22,07589286;0;22,734375
ABANDONO;0;34,57916421;65,42083579;0;0;0;0
ABANDONO;37,33349627;60,17353049;0;1,234266162;0;0;1,258707076
ABANDONO;2,720751917;23,63344051;22,27306456;16,93049716;7,679940638;0;26,76230522
ABANDONO;0;74,72216398;0;6,542252044;1,121828476;0;2,075906899
NO ABANDONO;51,69056841;0;39,17094107;0;9,138490527;0;0
NO ABANDONO;46,12668521;0;46,03038733;0;7,842927456;0;0
NO ABANDONO;51,69056841;0;39,17094107;0;9,138490527;0;0
NO ABANDONO;39,87010266;0;38,97967735;0;18,47894406;0;2,671275927
ABANDONO;26,55926853;67,94383368;0;0;5,49689779;0;0
ABANDONO;26,55926853;67,94383368;0;0;5,49689779;0;0
ABANDONO;0;51,05584736;0;8,457498124;37,24943724;2,122413978;1,114803302
NO ABANDONO;17,59794477;0;0;10,36180689;18,78612717;53,25412117;0
NO ABANDONO;9,02147443;0;60,75935355;11,61168917;18,60748284;0;0
NO ABANDONO;20,49583244;9,275486215;40,19021158;4,391964095;23,46655268;0;2,179952981
NO ABANDONO;43,92421603;0;29,69294425;8,1228223;18,26001742;0;0
NO ABANDONO;26,12494539;0;40,48711228;10,53953692;22,84840542;0;0
ABANDONO;0;48,58713579;11,28092358;15,85486531;15,04123145;0;7,267729522
NO ABANDONO;6,281379003;0;38,15686712;30,73747629;21,97924802;0;2,845029566
NO ABANDONO;4,721897267;7,369988302;44,00723173;34,02105711;2,169520366;0;7,710305222
NO ABANDONO;20,10002128;0;37,50798042;15,93956161;16,49287082;0;9,959565865
NO ABANDONO;23,98271136;0;0;0;22,26438963;53,75289901;0
NO ABANDONO;42,39153896;0;28,52363479;1,899417224;27,18540902;0;0
NO ABANDONO;49,40058322;0;29,85203586;10,71389999;10,03348094;0;0
ABANDONO;0;66,20253165;0;18,71116226;11,55350978;0;3,532796318
NO ABANDONO;33,15352249;0;38,24576545;6,807638364;21,79307369;0;0
NO ABANDONO;26,22603538;0;48,07753416;0;25,69643046;0;0
NO ABANDONO;50,04387889;0;23,48617815;18,07810443;1,162790698;0;7,229047828
NO ABANDONO;40,61400704;0;40,18761326;0;19,1983797;0;0
NO ABANDONO;11,47631087;0;0;11,04759811;15,82939431;61,64669671;0
NO ABANDONO;34,67106664;5,822865659;36,34234618;9,144134554;12,74217586;0;1,277411113
NO ABANDONO;51,23235728;1,10596166;27,30145355;0;18,96987571;0;1,390351801
NO ABANDONO;55,96515457;2,61340699;34,36736428;3,813874429;3,240199724;0;0
NO ABANDONO;49,52320407;0;33,48166985;0;15,02436957;0;1,970756516
NO ABANDONO;32,86315789;4,726315789;34,26315789;1,073684211;27,07368421;0;0
NO ABANDONO;32,69761029;3,354779412;31,08915441;2,435661765;30,42279412;0;0
NO ABANDONO;25,9518176;6,883200688;29,35039794;7,743600774;30,07098301;0;0
NO ABANDONO;49,59529065;0;32,56596237;4,14170083;12,3935667;0;1,303479449
NO ABANDONO;30,90674133;0;49,37540383;2,875296145;16,84255869;0;0
NO ABANDONO;40,43332636;0;39,69018212;0;18,08666527;0;1,789826251
NO ABANDONO;36,81122983;0;39,05300649;0;17,63042112;0;6,505342552
NO ABANDONO;53,60465116;0;35,25369979;0;11,14164905;0;0
NO ABANDONO;31,19227094;3,078883109;35,3116042;11,13706338;19,28017836;0;0
NO ABANDONO;36,84774456;2,721525769;29,11175399;0;31,31897568;0;0
ABANDONO;0;32,86662518;0;22,80647169;40,18875752;0;4,138145613
NO ABANDONO;6,681127983;2,62472885;49,46854664;0;39,59869848;0;1,626898048
NO ABANDONO;0;0;0;8,867499488;79,04976449;0;12,08273602
NO ABANDONO;0;12,30585424;38,29694797;1,92245031;47,47474747;0;0
NO ABANDONO;1,54340836;0;43,78349411;4,158628081;50,51446945;0;0
NO ABANDONO;17,89850495;0;0;0;22,32048852;59,78100653;0
NO ABANDONO;3,013489991;5,189295039;72,04090513;9,30156658;4,395126197;0;0
NO ABANDONO;5,598557947;0;0;16,97593044;33,87763758;38,77637578;4,77149825
ABANDONO;19,4108195;53,05838243;0;7,316550616;9,887520086;0;3,128012855
ABANDONO;15,07469443;55,36441829;5,794477139;0;0;0;23,76641014
NO ABANDONO;32,31607629;0;50,9972752;0;7,247956403;0;0
NO ABANDONO;14,91888453;0;0;1,314812851;33,14600785;49,37970523;1,240589545
ABANDONO;20,46764894;68,35361947;0;6,032457826;5,146273756;0;0
NO ABANDONO;31,90164955;0;53,00342359;1,327938583;13,76698828;0;0
NO ABANDONO;21,13319868;0;33,75146168;0;45,11533964;0;0
NO ABANDONO;17,7001612;0;0;0;23,85814078;58,44169801;0
NO ABANDONO;18,20695523;0;0;8,029352334;25,24726151;43,40104222;5,115388706
NO ABANDONO;14,72201312;1,301215184;59,06011399;9,764490805;13,5821056;0;0
NO ABANDONO;13,85035729;0;0;0;40,42664985;45,72299285;0
NO ABANDONO;12,72727273;0;0;0;28,4738292;36,51790634;22,28099174
ABANDONO;0;66,3424328;6,662483004;25,60401632;0;0;1,39106788
ABANDONO;31,6518727;47,83502923;0;16,83264776;0;0;3,680450314
ABANDONO;23,30494414;52,68222542;0;0;0;0;24,01283044
ABANDONO;23,30494414;52,68222542;0;0;0;0;24,01283044
ABANDONO;0;63,12810602;5,604638321;23,70237438;7,564881281;0;0
ABANDONO;4,117584633;25,21489971;23,04998408;12,10867027;5,603311047;0;29,90555025
NO ABANDONO;85,60877593;0;0;0;1,944172912;12,44705116;0
NO ABANDONO;28,82988973;0;54,73718017;3,136709132;13,29622096;0;0
ABANDONO;12,20968092;25,8736705;20,3928804;29,57456045;10,65769481;1,291512915;0
NO ABANDONO;29,15236052;0;35,83690987;0;0;0;35,01072961
NO ABANDONO;29,15236052;0;35,83690987;0;0;0;35,01072961
NO ABANDONO;41,29537517;1,418139486;52,74632236;0;2,635199492;0;1,904963488
ABANDONO;13,35682255;1,174460816;46,03886398;28,21909033;6,587657485;0;4,623104847
NO ABANDONO;45,34944824;0;43,75197057;0;10,89858119;0;0
ABANDONO;0;41,58962661;11,36991235;20,61471965;5,354784488;0;21,0709569
ABANDONO;8,893133822;28,96105274;20,87445612;22,73161414;1,326541441;0;17,21320174
NO ABANDONO;40,20866774;0;24,99426737;19,92662233;7,200183444;0;7,670259115
ABANDONO;0;89,84080436;1,497695853;8,661499791;0;0;0
ABANDONO;1,964972234;33,20162324;36,35198633;7,678342589;9,493806066;0;11,30926954
NO ABANDONO;34,7140701;0;19,53714573;4,745933255;32,46687909;0;8,535971826
NO ABANDONO;23,32414086;1,718285957;48,55748833;17,86168859;8,538396266;0;0
NO ABANDONO;35,86141333;0;48,92785465;6,802577374;8,408154642;0;0
NO ABANDONO;57,01688354;0;0;5,183353049;13,84019787;23,95956554;0
ABANDONO;34,36379928;59,90143369;5,734767025;0;0;0;0
ABANDONO;4,919323101;87,15728716;0;0;7,923389742;0;0
NO ABANDONO;34,30515063;0;0;0;7,018680488;58,67616888;0
NO ABANDONO;16,97570332;1,417306053;26,77962489;27,10997442;0;0;27,7173913
NO ABANDONO;9,181380417;8,838951311;40,68485821;1,551631889;36,90743713;0;0
NO ABANDONO;39,00938478;0;30,65693431;0;27,74765381;0;2,586027112
ABANDONO;0;54,75464957;0;10,72817064;34,51717978;0;0
ABANDONO;2,205167009;65,43076424;0;11,5771268;20,78694195;0;0
ABANDONO;0;50,48135443;0;19,16565232;30,35299325;0;0
NO ABANDONO;68,17382307;0;25,03879979;0;2,969477496;0;3,817899638
NO ABANDONO;34,88792096;3,155210879;21,08785722;8,764474663;29,8842027;0;2,220333581
NO ABANDONO;36,54833191;0;23,38537211;3,550042772;35,22241232;0;0
NO ABANDONO;43,43455945;0;31,60821215;12,7994012;12,1578272;0;0
ABANDONO;5,03967403;4,256916148;21,93866609;42,20458932;23,39695475;0;1,554793052
NO ABANDONO;55,67527984;0;44,32472016;0;0;0;0
NO ABANDONO;45,04950495;0;30,77733305;0;24,173162;0;0
NO ABANDONO;56,41386782;0;0;7,594799567;10,02166847;25,96966414;0
ABANDONO;4,810181191;31,09361519;0;34,86842105;29,22778257;0;0
ABANDONO;24,16100255;20,48640612;0;48,30076466;7,051826678;0;0
NO ABANDONO;60,37577412;5,647108219;17,60260313;0;16,37451454;0;0
NO ABANDONO;25,94656055;0;40,07959068;16,93007391;7,106310404;0;0
NO ABANDONO;20,64915652;0;0;0;31,21930387;47,01046338;1,121076233
NO ABANDONO;21,93716708;0;0;4,185237526;19,9913034;47,01598;0
NO ABANDONO;21,93716708;0;0;4,185237526;19,9913034;47,01598;0
NO ABANDONO;31,71610169;0;0;0;17,42584746;50,85805085;0
NO ABANDONO;18,82742418;7,005553182;43,4109355;0;30,75608714;0;0
NO ABANDONO;19,17720163;0;0;0;28,05871009;52,76408828;0
NO ABANDONO;47,80622543;0;31,62647403;3,431424626;17,13587592;0;0
NO ABANDONO;56,19626756;0;17,12098973;13,22080101;13,46194171;0;0
NO ABANDONO;7,200503092;3,133843413;45,95954302;15,38622786;28,31988261;0;0
ABANDONO;0;54,43949989;0;7,045984319;21,77368086;16,74083492;0
NO ABANDONO;17,85145043;0;46,66879184;0;33,72649028;0;1,753267453
NO ABANDONO;6,147323794;0;47,5781664;0;46,2745098;0;0
NO ABANDONO;10,7809042;0;53,06143956;0;33,71271999;2,444936242;0
NO ABANDONO;66,37595881;0;21,4668488;0;12,15719239;0;0
NO ABANDONO;19,01297058;0;0;6,706738374;34,71475272;38,01539597;1,55014236
NO ABANDONO;7,018659881;0;0;2,608142494;29,25148431;61,12171332;0
NO ABANDONO;7,018659881;0;0;2,608142494;29,25148431;61,12171332;0
NO ABANDONO;7,018659881;0;0;2,608142494;29,25148431;61,12171332;0
NO ABANDONO;7,764705882;0;0;7,28342246;25,55080214;59,40106952;0
NO ABANDONO;18,23567428;0;0;0;36,7729427;44,99138302;0
NO ABANDONO;15,276404;0;0;3,714693922;19,36476536;44,40048357;0
NO ABANDONO;23,55197038;0;36,3395927;37,10658556;0;0;3,001851362
NO ABANDONO;18,07343178;0;0;13,64313779;14,93022626;47,58162851;5,771575667
NO ABANDONO;34,06779661;0;0;0;22,77542373;43,15677966;0
NO ABANDONO;21,61106419;0;40,68834459;0;37,70059122;0;0
NO ABANDONO;20,19426602;0;0;0;45,68384772;34,12188626;0
NO ABANDONO;17,856;0;49,09866667;0;33,04533333;0;0
NO ABANDONO;37,38410596;3,984547461;40,92715232;1,51214128;16,19205298;0;0
NO ABANDONO;14,72691808;0;0;3,760294755;33,71261378;44,18075423;3,619419159
NO ABANDONO;12,90634052;0;0;9,65561635;34,72803347;42,71000966;0
NO ABANDONO;14,77737148;0;0;0;18,81049688;66,41213164;0
NO ABANDONO;54,18011452;0;40,03123373;0;5,788651744;0;0
NO ABANDONO;7,221731449;0;0;13,94655477;7,387367491;71,44434629;0
NO ABANDONO;20,32896151;0;0;0;16,81358848;62,85745001;0
NO ABANDONO;37,36819907;0;0;1,233656685;16,10080135;44,02150991;1,275832982
NO ABANDONO;29,97486385;0;0;2,325094261;14,75701718;52,94302472;0
NO ABANDONO;31,38514237;0;0;0;11,28238065;57,33247699;0
ABANDONO;26,83654974;73,16345026;0;0;0;0;0
NO ABANDONO;16,88810805;0;0;15,74612935;13,79158889;53,57417371;0
NO ABANDONO;22,09791645;0;0;7,082007595;4,906086421;65,91398953;0
ABANDONO;7,704297484;2,493876642;30,06012024;41,61656647;9,329770652;0;0
ABANDONO;29,37254435;25,88403381;0;44,74342184;0;0;0
NO ABANDONO;30,07946735;0;65,87199313;0;4,048539519;0;0
ABANDONO;21,323139;36,90134862;19,54975045;5,341403844;9,36604014;0;7,518317936
NO ABANDONO;10,66442742;0;0;8,33420804;36,60123859;40,44295161;3,957174347
NO ABANDONO;20,30769231;0;0;0;18,22811671;61,46419098;0
NO ABANDONO;20,30769231;0;0;0;18,22811671;61,46419098;0
NO ABANDONO;27,68564487;0;42,6534277;20,94644555;8,714481884;0;0
NO ABANDONO;0;5,120256547;75,99144842;18,88829503;0;0;0
NO ABANDONO;38,39807853;3,571428571;0;0;21,70008354;0;0
NO ABANDONO;26,54211151;5,753262159;37,09964413;0;24,54033215;0;0
NO ABANDONO;38,30036163;0;0;0;2,201659221;59,49797915;0
NO ABANDONO;38,30036163;0;0;0;2,201659221;59,49797915;0
NO ABANDONO;25,55027099;10,05419754;42,35150979;4,95520407;12,32164584;0;0
NO ABANDONO;28,23591364;3,612427593;35,55555556;0;32,59610321;0;0
ABANDONO;0;13,88083736;42,93075684;12,07729469;31,11111111;0;0
NO ABANDONO;57,64021164;0;38,63492063;0;3,724867725;0;0
NO ABANDONO;46,07526321;0;0;0;13,10330449;40,82143229;0
NO ABANDONO;36,21473106;0;0;0;25,76349995;36,235866;0
NO ABANDONO;46,53945666;0;36,66451056;1,175075464;15,62095731;0;0
NO ABANDONO;45,81943398;0;17,6584526;23,44775638;6,725492306;0;0
ABANDONO;13,64886096;57,77690495;0;0;5,538098979;0;23,03613511
ABANDONO;11,74681175;32,11653212;42,88054288;1,661401661;5,908505909;0;5,686205686
ABANDONO;0;27,01842768;31,76454991;22,82911308;16,41256794;0;1,975341376
NO ABANDONO;54,93017351;0;40,86965722;0;4,200169276;0;0
NO ABANDONO;24,35064935;11,12637363;36,65084915;0;0;27,87212787;0
