"fot_codigo","POR_CULT","POR_CIELO","POR_PAISAJE","PAN_DET","HERBÁCEO O LEÑOSO","AB_REV"
"2150033",31.56,8.29,4.25,"Panorámica","L",0
"2150034",22.32,2.14,18.10,"Panorámica","L",0
"2150035",16.27,11.52,1.96,"Panorámica","L",0
"2150037",25.11,12.04,0.00,"Panorámica","L",0
"2150038",24.54,16.18,0.00,"Panorámica","L",0
"2150039",15.30,9.13,4.20,"Panorámica","L",0
"2150040",27.85,9.47,3.87,"Panorámica","L",0
"2150041",8.11,7.93,10.39,"Panorámica","L",0
"2150043",0.00,1.87,0.00,"Panorámica","L",1
"2150044",22.13,10.71,6.53,"Panorámica","L",0
"2150045",27.85,28.61,1.17,"Panorámica","L",0
"2150047",26.68,19.13,8.48,"Panorámica","L",0
"2150051",12.30,26.87,7.33,"Panorámica","L",0
"2150052",9.68,20.36,2.46,"Panorámica","L",0
"2150053",0.00,38.05,0.00,"Panorámica","L",0
"2150055",7.58,6.53,1.48,"Panorámica","L",0
"2150057",14.41,28.87,0.00,"Panorámica","L",0
"2150058",22.85,24.05,1.96,"Panorámica","L",0
"2150062",14.30,5.83,0.00,"Panorámica","L",0
"2150063",12.16,24.90,2.97,"Panorámica","L",0
"2150065",28.09,16.79,0.00,"Panorámica","L",0
"2150072",12.80,29.83,0.00,"Panorámica","L",0
"2150073",21.46,15.72,4.91,"Panorámica","L",0
"2150074",1.06,22.31,9.95,"Panorámica","L",0
"2150081",16.08,19.43,11.04,"Panorámica","L",0
"2150083",1.99,17.72,20.82,"Panorámica","L",1
"2150084",8.15,22.78,2.75,"Panorámica","L",1
"2150087",33.49,17.26,1.02,"Panorámica","L",0
"2150093",12.03,20.29,3.71,"Panorámica","L",0
"2150094",24.23,0.00,12.85,"Panorámica","L",0
"2150097",30.59,6.82,6.64,"Panorámica","L",0
"2150098",24.59,20.93,0.00,"Panorámica","L",0
"2150099",24.37,11.76,0.00,"Panorámica","L",0
"2150100",36.80,8.60,13.92,"Panorámica","L",0
"2150102",8.34,7.88,9.41,"Panorámica","L",0
"2150105",26.42,18.89,2.80,"Panorámica","L",0
"2150108",0.00,9.85,0.00,"Panorámica","L",0
"2150109",6.29,14.47,0.00,"Panorámica","L",0
"2150111",6.94,13.20,0.00,"Panorámica","L",0
"2150112",5.15,8.36,0.00,"Panorámica","L",1
"2150114",18.15,1.39,15.61,"Panorámica","L",1
"2150115",34.93,10.61,2.53,"Panorámica","L",0
"2150116",14.57,10.89,12.19,"Panorámica","L",0
"2150120",23.41,7.72,19.73,"Panorámica","L",0
"2150122",27.65,20.84,5.64,"Panorámica","L",0
"2150123",41.87,1.31,2.60,"Panorámica","L",0
"2150126",8.62,29.53,12.53,"Panorámica","L",0
"2150128",10.01,9.76,7.38,"Panorámica","L",0
"2150132",27.70,8.44,14.71,"Panorámica","L",0
"2150133",25.82,17.77,6.87,"Panorámica","L",0
"2150140",27.30,21.44,2.45,"Panorámica","L",0
"2150141",30.84,6.70,5.63,"Panorámica","L",0
"2150143",26.75,20.37,0.00,"Panorámica","L",1
"2150144",19.79,20.32,1.67,"Panorámica","L",0
"2150145",42.37,12.53,5.34,"Panorámica","L",0
"2150146",27.41,14.05,1.56,"Panorámica","L",1
"2150148",24.69,6.13,12.09,"Panorámica","L",0
"2150149",27.29,0.00,11.46,"Panorámica","L",0
"2150150",36.62,22.24,0.00,"Panorámica","L",0
"2150152",14.56,6.83,0.00,"Panorámica","L",1
"2150153",37.83,0.00,11.62,"Panorámica","L",1
"2150154",16.87,10.02,1.21,"Panorámica","L",0
"2150155",0.00,0.00,5.00,"Panorámica","L",0
"2150156",17.58,1.98,23.38,"Panorámica","L",0
"2150162",16.76,16.11,15.08,"Panorámica","L",0
"2150163",26.61,14.02,5.09,"Panorámica","L",0
"2150164",26.80,10.56,3.67,"Panorámica","L",0
"2150167",17.43,16.22,0.00,"Panorámica","L",0
"2150168",36.14,11.62,6.93,"Panorámica","L",0
"2150169",30.12,13.19,1.80,"Panorámica","L",0
"2150170",20.71,17.92,10.65,"Panorámica","L",0
"2150172",9.06,8.83,3.49,"Panorámica","L",0
"2150177",19.88,16.90,8.43,"Panorámica","L",0
"2150179",31.37,3.30,11.59,"Panorámica","L",0
"2150182",18.97,7.98,16.32,"Panorámica","L",0
"2150184",29.11,0.00,7.98,"Panorámica","L",1
"2150185",36.53,0.00,0.00,"Panorámica","L",1
"2150186",37.33,11.00,1.01,"Panorámica","L",0
"2150187",8.40,36.58,0.00,"Panorámica","L",0
"2150192",18.08,2.30,4.23,"Panorámica","L",0
"2150193",8.90,10.37,1.25,"Panorámica","L",0
"2150194",75.83,0.00,0.00,"Detalle","L",0
"2150195",17.73,2.49,0.00,"Panorámica","L",0
"2150196",37.70,14.00,0.00,"Panorámica","L",0
"2150197",27.56,2.59,4.79,"Panorámica","L",0
"2150198",55.78,0.00,0.00,"Panorámica","L",1
"2150198",55.78,0.00,0.00,"Panorámica","L",1
"2150199",25.95,8.81,15.67,"Panorámica","L",1
"2150202",29.20,2.83,4.34,"Panorámica","L",0
"2150203",31.90,6.80,0.00,"Panorámica","L",0
"2150204",9.19,3.53,4.27,"Panorámica","L",0
"2150205",27.56,15.26,0.00,"Panorámica","L",0
"2150206",29.79,10.16,0.00,"Panorámica","L",0
"2150207",12.93,0.00,4.11,"Panorámica","L",0
"2150211",67.32,0.00,0.00,"Panorámica","L",0
"2150215",11.16,36.14,6.42,"Panorámica","L",0
"2150216",41.54,3.89,13.38,"Panorámica","L",0
"2150218",8.13,3.92,21.23,"Panorámica","L",0
"2150219",8.47,7.04,21.83,"Panorámica","L",0
"2150220",13.75,6.59,27.32,"Panorámica","L",1
"2150221",6.49,5.10,19.76,"Panorámica","L",0
"2150222",0.00,43.43,12.68,"Panorámica","L",0
"2150226",9.74,31.75,2.02,"Panorámica","L",0
"2150229",20.91,22.60,0.00,"Panorámica","L",0
"2150233",6.21,7.75,0.00,"Panorámica","L",0
"2150234",9.35,24.68,3.71,"Panorámica","L",0
"2150239",20.86,26.52,0.00,"Panorámica","L",0
"2150240",17.04,27.22,1.93,"Panorámica","L",0
"2150241",29.21,18.03,0.00,"Panorámica","L",0
"2150242",29.61,22.93,0.00,"Panorámica","L",0
"2150252",9.84,4.97,12.37,"Panorámica","L",0
"2150253",9.84,4.97,12.37,"Panorámica","L",0
"2150260",14.20,21.85,0.00,"Panorámica","L",0
"2150261",0.00,40.90,4.38,"Panorámica","L",0
"2150262",1.67,25.16,4.31,"Panorámica","L",0
"2150266",0.00,25.18,4.76,"Panorámica","L",0
"2150267",0.00,31.79,4.43,"Panorámica","L",0
"2150271",22.72,30.83,6.08,"Panorámica","L",0
"2150272",5.44,1.14,1.70,"Panorámica","L",0
"2150273",10.55,27.11,5.19,"Panorámica","L",0
"2150274",4.88,30.08,4.89,"Panorámica","L",0
"2150275",1.61,13.09,8.70,"Panorámica","L",0
"2150276",12.09,23.48,7.80,"Panorámica","L",0
"2150277",39.91,19.41,0.00,"Panorámica","L",0
"2150278",9.52,26.95,5.87,"Panorámica","L",0
"2150279",14.14,30.58,8.84,"Panorámica","L",0
"2150280",21.17,33.12,3.11,"Panorámica","L",0
"2150281",4.31,39.06,4.29,"Panorámica","L",0
"2150282",6.52,29.22,2.48,"Panorámica","L",0
"2150287",16.32,26.55,2.99,"Panorámica","L",0
"2150288",8.71,28.73,1.37,"Panorámica","L",0
"2150289",0.00,22.53,3.03,"Panorámica","L",0
"2150290",19.66,24.52,0.00,"Panorámica","L",0
"2150291",8.90,31.61,3.48,"Panorámica","L",0
"2150301",13.16,42.97,3.85,"Panorámica","L",0
"2150302",15.71,31.44,0.00,"Panorámica","L",0
"2150304",6.56,37.85,1.00,"Panorámica","L",0
"2150307",4.85,12.39,4.81,"Panorámica","L",0
"2150309",5.41,32.19,7.97,"Panorámica","L",0
"2150310",4.39,46.05,0.00,"Panorámica","L",0
"2150317",11.35,19.91,0.00,"Panorámica","L",0
"2150318",5.22,20.39,9.81,"Panorámica","L",0
"2150319",7.07,22.90,0.00,"Panorámica","L",0
"2150320",1.02,38.36,3.00,"Panorámica","L",0
"2150321",4.64,31.69,2.14,"Panorámica","L",0
"2150322",3.16,27.77,2.95,"Panorámica","L",0
"2150323",5.60,25.70,4.71,"Panorámica","L",0
"2150324",11.25,29.32,0.00,"Panorámica","L",0
"2150325",2.02,18.61,6.71,"Panorámica","L",0
"2150326",12.23,22.88,3.03,"Panorámica","L",0
"2150329",12.59,34.72,1.75,"Panorámica","L",0
"2150331",29.57,8.26,0.00,"Panorámica","L",0
"2150332",2.46,34.77,3.06,"Panorámica","L",0
"2150333",11.21,22.95,8.64,"Panorámica","L",0
"2150334",31.29,4.62,1.48,"Panorámica","L",0
"2150336",21.71,33.58,1.07,"Panorámica","L",0
"2150337",18.74,34.84,0.00,"Panorámica","L",0
"2150345",28.47,5.92,0.00,"Panorámica","L",0
"2150346",21.64,5.82,1.04,"Panorámica","L",0
"2150348",6.37,6.09,10.25,"Panorámica","L",0
"2150349",12.90,3.94,8.90,"Panorámica","L",0
"2150351",41.10,2.89,2.48,"Panorámica","L",0
"2150352",18.77,21.20,1.66,"Panorámica","L",0
"2150353",18.26,17.70,0.00,"Panorámica","L",0
"2150354",27.20,10.64,0.00,"Detalle","L",0
"2150355",25.05,13.04,1.36,"Panorámica","L",0
"2150356",10.92,17.70,2.32,"Panorámica","L",0
"2150357",22.85,15.50,1.60,"Panorámica","L",0
"2150361",15.61,19.68,0.00,"Panorámica","L",0
"2150362",37.34,16.19,0.00,"Panorámica","L",0
"2150363",25.80,1.58,7.62,"Panorámica","L",0
"2150366",5.30,9.79,9.92,"Panorámica","L",0
"2150367",4.92,8.13,17.02,"Panorámica","L",0
"2150368",16.90,0.00,4.35,"Panorámica","L",0
"2150370",1.04,4.55,4.99,"Panorámica","L",0
"2150371",4.87,11.67,11.64,"Panorámica","L",0
"2150372",11.16,3.78,10.14,"Panorámica","L",0
"2150373",16.24,3.76,1.45,"Panorámica","L",0
"2150374",8.89,31.03,0.00,"Panorámica","L",0
"2150375",11.66,13.22,1.45,"Panorámica","L",0
"2150376",9.43,20.18,0.00,"Panorámica","L",0
"2150377",12.69,1.26,1.45,"Panorámica","L",0
"2150378",23.79,6.91,0.00,"Panorámica","L",0
"2150380",23.35,15.36,9.12,"Panorámica","L",0
"2150381",16.57,10.72,8.01,"Panorámica","L",0
"2150382",19.26,21.68,4.78,"Panorámica","L",0
"2150383",8.92,5.32,11.39,"Panorámica","L",0
"2150385",20.77,26.57,0.00,"Panorámica","L",0
"2150386",21.22,16.84,4.32,"Panorámica","L",0
"2150388",19.46,11.10,2.16,"Panorámica","L",0
"2150390",46.66,11.93,8.10,"Panorámica","L",0
"2150391",37.58,8.65,1.54,"Panorámica","L",1
"2150392",45.42,6.44,0.00,"Panorámica","L",0
"2150393",17.93,21.73,4.06,"Panorámica","L",0
"2150394",9.21,29.04,3.20,"Panorámica","L",0
"2150395",19.89,6.87,1.18,"Panorámica","L",0
"2150396",11.31,8.93,8.48,"Panorámica","L",0
"2150397",12.88,6.05,3.58,"Panorámica","L",0
"2150398",22.21,11.54,2.98,"Panorámica","L",0
"2150399",13.73,27.14,5.68,"Panorámica","L",0
"2150400",17.16,12.75,6.08,"Panorámica","L",0
"2150401",18.39,20.38,1.00,"Panorámica","L",0
"2150403",13.36,6.26,3.42,"Panorámica","L",0
"2150406",32.59,15.39,0.00,"Panorámica","L",0
"2150407",7.00,4.72,3.23,"Panorámica","L",0
"2150408",13.01,3.49,6.89,"Panorámica","L",0
"2150410",5.62,14.95,8.66,"Panorámica","L",0
"2150411",13.00,1.41,6.23,"Panorámica","L",0
"2150413",9.80,25.02,0.00,"Panorámica","L",0
"2150416",32.51,9.83,1.91,"Panorámica","L",0
"2150417",29.32,25.26,1.41,"Panorámica","L",0
"2150418",13.28,37.15,0.00,"Panorámica","L",0
"2150419",11.15,28.20,8.18,"Panorámica","L",0
"2150420",14.18,45.46,0.00,"Panorámica","L",0
"2150421",4.14,22.98,1.18,"Panorámica","L",0
"2150422",8.20,27.10,8.23,"Panorámica","L",0
"2150423",7.57,29.07,6.70,"Panorámica","L",0
"2150424",11.82,37.55,0.00,"Panorámica","L",0
"2150425",10.94,19.46,8.66,"Panorámica","L",0
"2150426",10.81,29.41,6.59,"Panorámica","L",0
"2150429",5.37,0.00,8.22,"Panorámica","L",0
"2150430",3.16,13.59,7.37,"Panorámica","L",0
"2150431",0.00,24.70,8.07,"Panorámica","L",0
"2150432",36.86,17.47,13.54,"Panorámica","L",0
"2150433",7.64,17.62,5.26,"Panorámica","L",0
"2150434",8.52,0.00,0.00,"Panorámica","L",0
"2150435",9.91,13.99,3.96,"Panorámica","L",0
"2150443",4.59,5.98,15.42,"Panorámica","L",0
"2150444",40.20,5.29,0.00,"Panorámica","L",0
"2150445",26.21,13.33,0.00,"Panorámica","L",0
"2150446",20.31,4.04,18.75,"Panorámica","L",0
"2150448",31.32,17.23,0.00,"Panorámica","L",0
"2150451",30.89,6.16,0.00,"Panorámica","L",0
"2150453",16.43,0.00,11.91,"Panorámica","L",0
"2150454",15.94,2.97,10.39,"Panorámica","L",0
"2150455",50.64,9.17,0.00,"Panorámica","L",0
"2150456",7.85,30.91,0.00,"Panorámica","L",0
"2150457",23.54,8.86,1.83,"Panorámica","L",0
"2150458",36.08,8.62,0.00,"Panorámica","L",0
"2150459",5.28,5.97,25.67,"Panorámica","L",0
"2150460",6.64,23.93,8.87,"Panorámica","L",0
"2150461",3.71,15.94,5.43,"Panorámica","L",0
"2150462",0.00,14.48,1.86,"Panorámica","L",0
"2150463",31.33,8.67,2.34,"Panorámica","L",0
"2150464",15.80,17.62,1.02,"Panorámica","L",0
"2150465",25.89,15.66,3.09,"Panorámica","L",0
"2150466",49.05,8.53,0.00,"Panorámica","L",0
"2150467",37.45,20.87,0.00,"Panorámica","L",0
"2150468",14.82,11.08,0.00,"Panorámica","L",0
"2150469",14.63,11.99,0.00,"Panorámica","L",0
"2150471",21.79,7.73,5.94,"Panorámica","L",0
"2150472",9.23,18.51,6.63,"Panorámica","L",0
"2150474",32.33,9.33,4.96,"Panorámica","L",0
"2150476",52.83,10.81,0.00,"Panorámica","L",0
"2150477",14.88,12.14,6.05,"Panorámica","L",0
"2150479",28.13,8.97,5.72,"Panorámica","L",0
"2150482",15.96,17.36,1.41,"Panorámica","L",0
"2150484",25.22,14.88,1.26,"Panorámica","L",0
"2150489",20.95,21.61,1.14,"Panorámica","L",0
"2150490",2.35,9.78,17.83,"Panorámica","L",0
"2150491",16.00,22.71,0.00,"Panorámica","L",1
"2150492",12.50,32.17,6.14,"Panorámica","L",0
"2150494",7.77,11.50,7.01,"Panorámica","L",0
"2150496",17.67,11.75,7.16,"Panorámica","L",0
"2150498",7.38,10.48,7.48,"Panorámica","L",0
"2150499",0.00,11.25,10.59,"Panorámica","L",0
"2150500",1.08,13.96,3.92,"Panorámica","L",0
"2150502",1.80,11.56,6.32,"Panorámica","L",0
"2150503",24.39,16.74,0.00,"Panorámica","L",0
"2150504",26.20,8.48,1.25,"Panorámica","L",0
"2150506",32.77,10.05,0.00,"Panorámica","L",0
"2150515",9.92,5.00,16.45,"Panorámica","L",0
"2150519",15.17,7.22,6.09,"Panorámica","L",0
"2150522",4.35,11.42,1.02,"Panorámica","L",0
"2150523",22.28,7.97,1.36,"Panorámica","L",0
"2150524",9.68,4.00,2.34,"Panorámica","L",0
"2150528",8.76,17.71,0.00,"Panorámica","L",0
"2150529",17.76,7.12,3.39,"Panorámica","L",0
"2150532",2.57,4.15,6.56,"Panorámica","L",0
"2150533",5.58,4.07,11.17,"Panorámica","L",0
"2150534",4.20,3.87,2.36,"Panorámica","L",0
"2150536",15.70,11.94,16.93,"Panorámica","L",0
"2150539",14.76,15.52,5.78,"Panorámica","L",0
"2150540",19.14,34.93,1.03,"Panorámica","L",0
"2150541",3.23,28.93,5.22,"Panorámica","L",0
"2150543",9.49,25.84,8.16,"Panorámica","L",0
"2150544",1.03,16.71,3.36,"Panorámica","L",0
"2150550",3.15,8.31,9.68,"Panorámica","L",0
"2150551",23.75,0.00,21.33,"Panorámica","L",0
"2150552",13.32,25.67,7.31,"Panorámica","L",0
"2150558",15.35,23.23,5.43,"Panorámica","L",0
"2150559",4.33,17.56,8.11,"Panorámica","L",0
"2150560",9.87,37.54,4.04,"Panorámica","L",0
"2150564",0.00,30.39,3.24,"Panorámica","L",0
"2150568",10.80,28.40,10.88,"Panorámica","L",0
"2150572",6.59,31.01,9.38,"Panorámica","L",0
"2150576",10.00,38.18,6.70,"Panorámica","L",0
"2150577",22.03,5.13,4.19,"Panorámica","L",0
"2150578",9.71,19.16,1.28,"Panorámica","L",0
"2150582",21.48,14.74,0.00,"Panorámica","L",0
"2150583",27.53,30.58,0.00,"Panorámica","L",0
"2150584",50.15,8.20,0.00,"Panorámica","L",0
"2150585",45.20,12.46,0.00,"Panorámica","L",0
"2150586",22.24,15.48,4.69,"Panorámica","L",0
"2150588",23.90,7.48,0.00,"Panorámica","L",0
"2150589",12.35,13.08,3.68,"Panorámica","L",0
"2150590",21.18,0.00,7.97,"Panorámica","L",0
"2150591",17.88,4.32,3.47,"Panorámica","L",0
"2150592",9.13,0.00,8.80,"Panorámica","L",0
"2150593",12.37,3.03,8.93,"Panorámica","L",0
"2150594",48.20,6.57,0.00,"Panorámica","L",0
"2150595",38.92,6.65,1.66,"Panorámica","L",0
"2150596",21.11,3.38,6.92,"Panorámica","L",0
"2150597",53.05,8.28,1.18,"Detalle","L",0
"2150598",17.71,3.78,0.00,"Panorámica","L",0
"2150600",26.86,24.32,2.32,"Panorámica","L",0
"2150601",33.17,6.28,0.00,"Panorámica","L",0
"2150602",1.17,14.47,0.00,"Panorámica","L",0
"2150603",24.71,7.47,3.26,"Panorámica","L",0
"2150611",45.48,1.23,0.00,"Panorámica","L",0
"2150613",33.35,3.92,6.06,"Panorámica","L",0
"2150614",9.37,0.00,9.46,"Panorámica","L",0
"2150615",30.22,0.00,5.09,"Panorámica","L",0
"2150616",4.13,9.80,5.55,"Panorámica","L",0
"2150617",11.24,24.93,0.00,"Panorámica","L",0
"2150618",7.93,0.00,10.63,"Panorámica","L",0
"2150619",11.52,0.00,8.94,"Panorámica","L",0
"2150620",11.01,0.00,1.74,"Panorámica","L",0
"2150622",42.08,12.75,0.00,"Panorámica","L",0
"2150623",28.84,8.73,0.00,"Panorámica","L",0
"2150624",41.34,12.78,0.00,"Panorámica","L",0
"2150627",22.45,17.70,0.00,"Panorámica","L",0
"2150628",18.80,13.44,1.51,"Panorámica","L",0
"2150629",13.57,27.09,3.92,"Panorámica","L",0
"2150630",30.89,12.95,9.56,"Panorámica","L",0
"2150631",10.52,9.58,4.00,"Panorámica","L",0
"2150634",27.66,13.75,1.97,"Panorámica","L",0
"2150636",19.09,0.00,7.05,"Panorámica","L",0
"2150637",11.98,17.55,5.83,"Panorámica","L",0
"2150638",8.28,13.15,13.87,"Panorámica","L",0
"2150639",4.95,7.41,7.91,"Panorámica","L",0
"2150640",22.92,5.69,10.15,"Panorámica","L",0
"2150641",15.73,1.77,7.55,"Panorámica","L",0
"2150644",13.38,8.83,2.56,"Panorámica","L",0
"2150646",13.84,22.03,6.91,"Panorámica","L",0
"2150651",24.64,5.82,7.49,"Panorámica","L",1
"2150652",21.31,21.41,2.69,"Panorámica","L",0
"2150653",36.64,7.18,0.00,"Panorámica","L",1
"2150654",39.52,10.20,1.39,"Panorámica","L",0
"2150655",17.60,10.69,5.76,"Panorámica","L",0
"2150656",26.45,5.24,5.97,"Panorámica","L",0
"2150657",7.36,0.00,1.75,"Panorámica","L",0
"2150659",10.17,9.93,0.00,"Panorámica","L",0
"2150660",24.39,1.89,1.00,"Panorámica","L",0
"2150663",5.27,3.50,4.05,"Panorámica","L",0
"2150664",15.48,23.54,5.45,"Panorámica","L",0
"2150665",35.58,11.45,10.73,"Panorámica","L",0
"2150666",35.34,2.87,17.44,"Panorámica","L",0
"2150668",19.28,6.58,8.20,"Panorámica","L",1
"2150669",0.00,9.00,2.76,"Panorámica","L",0
"2150670",22.68,6.61,13.27,"Panorámica","L",0
"2150672",25.94,2.33,25.24,"Panorámica","L",1
"2150673",42.31,4.89,3.91,"Panorámica","L",0
"2150674",0.00,11.85,8.17,"Panorámica","L",0
"2150675",3.72,14.00,7.64,"Panorámica","L",0
"2150676",11.81,6.15,8.77,"Panorámica","L",0
"2150677",19.47,13.82,8.33,"Panorámica","L",0
"2150678",30.06,6.37,6.91,"Panorámica","L",0
"2150679",0.00,7.04,15.84,"Panorámica","L",0
"2150681",5.75,5.48,2.68,"Panorámica","L",0
"2150683",6.35,10.30,1.13,"Panorámica","L",0
"2150686",12.11,0.00,12.85,"Panorámica","L",0
"2150688",6.06,2.40,4.98,"Panorámica","L",0
"2150690",0.00,4.89,0.00,"Panorámica","L",0
"2150691",10.83,0.00,7.02,"Panorámica","L",0
"2150693",44.18,4.96,0.00,"Detalle","L",0
"2150694",42.53,2.59,1.48,"Detalle","L",0
"2150695",34.09,3.17,4.54,"Panorámica","L",0
"2150696",33.04,18.65,1.59,"Panorámica","L",0
"2150697",35.18,18.88,8.69,"Panorámica","L",0
"2150698",17.25,5.07,36.90,"Panorámica","L",1
"2150699",33.92,12.10,21.60,"Panorámica","L",0
"2150701",25.33,14.08,4.83,"Panorámica","L",0
"2150703",28.29,5.50,0.00,"Panorámica","L",1
"2150704",19.76,18.11,4.64,"Panorámica","L",0
"2150705",26.20,11.86,3.36,"Panorámica","L",0
"2150708",14.62,14.91,1.02,"Panorámica","L",0
"2150710",38.86,6.43,7.09,"Panorámica","L",0
"2150711",10.87,24.83,3.79,"Panorámica","L",0
"2150712",35.40,16.62,0.00,"Panorámica","L",1
"2150713",24.45,15.87,0.00,"Panorámica","L",1
"2150716",28.89,18.41,2.92,"Panorámica","L",0
"2150717",21.78,20.71,1.01,"Panorámica","L",0
"2150718",15.71,6.52,12.82,"Panorámica","L",0
"2150719",5.90,6.38,10.19,"Panorámica","L",0
"2150720",1.94,8.16,4.16,"Panorámica","L",1
"2150721",5.67,10.22,13.28,"Panorámica","L",0
"2150722",8.30,10.54,14.95,"Panorámica","L",0
"2150725",41.80,14.65,0.00,"Panorámica","L",0
"2150726",37.05,5.84,0.00,"Panorámica","L",0
"2150727",21.99,11.46,9.32,"Panorámica","L",0
"2150728",17.89,22.76,1.70,"Panorámica","L",0
"2150729",29.11,16.67,0.00,"Panorámica","L",0
"2150730",34.72,9.72,0.00,"Panorámica","L",0
"2150731",32.77,1.26,4.28,"Panorámica","L",0
"2150732",48.33,0.00,0.00,"Panorámica","L",0
"2150733",39.89,3.05,1.21,"Panorámica","L",0
"2150734",44.51,2.12,9.51,"Panorámica","L",0
"2150735",34.94,14.51,5.54,"Panorámica","L",0
"2150736",4.83,2.00,18.64,"Panorámica","L",0
"2150738",21.69,16.17,5.40,"Panorámica","L",0
"2150739",69.43,1.67,21.56,"Panorámica","L",0
"2150740",7.00,18.79,4.55,"Panorámica","L",0
"2150742",19.55,7.94,7.26,"Panorámica","L",0
"2150743",15.17,2.27,11.13,"Panorámica","L",0
"2150744",1.30,14.65,0.00,"Panorámica","L",0
"2150745",41.62,0.00,10.61,"Panorámica","L",0
"2150747",49.09,9.33,3.93,"Panorámica","L",0
"2150748",29.93,20.92,0.00,"Panorámica","L",0
"2150754",13.84,10.18,3.48,"Panorámica","L",0
"2150758",33.15,34.05,2.39,"Panorámica","L",0
"2150759",34.77,9.91,6.08,"Panorámica","L",0
"2150760",16.26,13.17,0.00,"Panorámica","L",0
"2150762",77.18,0.00,3.81,"Panorámica","L",0
"2150763",41.23,4.43,8.12,"Panorámica","L",0
"2150764",27.90,5.89,8.76,"Panorámica","L",0
"2150765",7.70,1.52,6.06,"Panorámica","L",0
"2150766",54.14,1.07,2.33,"Panorámica","L",0
"2150767",54.94,10.72,0.00,"Panorámica","L",0
"2150769",37.11,17.13,4.16,"Panorámica","L",0
"2150770",16.54,17.25,0.00,"Panorámica","L",0
"2150771",25.51,9.87,0.00,"Panorámica","L",0
"2150772",18.54,11.06,17.88,"Panorámica","L",0
"2150773",60.46,0.00,0.00,"Panorámica","L",0
"2150775",33.61,15.10,1.65,"Panorámica","L",0
"2150777",46.17,0.00,0.00,"Panorámica","L",0
"2150779",29.75,4.18,7.58,"Panorámica","L",0
"2150780",22.99,0.00,0.00,"Panorámica","L",0
"2150781",43.37,16.43,0.00,"Panorámica","L",0
"2150782",43.41,0.00,0.00,"Panorámica","L",1
"2150784",52.24,0.00,0.00,"Panorámica","L",1
"2150785",31.88,18.36,0.00,"Panorámica","L",0
"2150786",32.29,16.89,3.70,"Panorámica","L",0
"2150787",34.08,10.21,3.11,"Panorámica","L",0
"2150788",52.03,0.00,6.29,"Panorámica","L",0
"2150789",37.57,10.63,4.10,"Panorámica","L",0
"2150790",15.86,12.52,0.00,"Panorámica","L",1
"2150792",11.91,0.00,25.97,"Panorámica","L",1
"2150793",9.82,0.00,11.77,"Panorámica","L",1
"2150793",9.82,0.00,11.77,"Panorámica","L",1
"2150795",45.31,0.00,0.00,"Panorámica","L",1
"2150796",46.12,4.52,0.00,"Panorámica","L",1
"2150797",34.72,0.00,0.00,"Panorámica","L",1
"2150798",19.15,0.00,9.90,"Panorámica","L",0
"2150799",4.97,0.00,6.08,"Panorámica","L",0
"2150800",19.80,11.58,2.99,"Panorámica","L",0
"2150801",24.03,9.55,4.59,"Panorámica","L",0
"2150803",39.38,6.69,2.05,"Panorámica","L",0
"2150807",23.02,0.00,27.19,"Panorámica","L",1
"2150809",49.70,4.55,0.00,"Panorámica","L",0
"2150815",19.69,5.78,10.31,"Panorámica","L",0
"2150821",29.67,0.00,12.19,"Panorámica","L",1
"2150823",7.66,0.00,10.90,"Panorámica","L",0
"2150824",29.67,0.00,12.19,"Panorámica","L",1
"2150827",7.66,0.00,10.90,"Panorámica","L",0
"2150828",15.10,5.09,19.96,"Panorámica","L",0
"2150831",27.61,7.43,10.02,"Panorámica","L",1
"2150833",16.69,1.38,1.41,"Panorámica","L",0
"2150834",20.23,0.00,17.91,"Panorámica","L",1
"2150837",29.83,10.42,3.46,"Panorámica","L",0
"2150839",21.72,13.19,3.14,"Panorámica","L",0
"2150840",19.77,0.00,9.69,"Panorámica","L",1
"2150845",70.44,4.74,19.29,"Panorámica","L",0
"2150848",17.71,21.79,3.91,"Panorámica","L",0
"2150849",9.65,19.41,1.16,"Panorámica","L",0
"2150851",8.72,0.00,10.84,"Panorámica","L",0
"2150852",13.64,14.25,3.64,"Panorámica","L",0
"2150853",7.27,8.66,0.00,"Panorámica","L",0
"2150854",19.55,6.32,3.08,"Panorámica","L",0
"2150855",25.20,16.55,0.00,"Panorámica","L",0
"2150856",20.35,12.18,1.79,"Panorámica","L",0
"2150857",19.53,16.92,0.00,"Panorámica","L",0
"2150858",45.30,9.15,1.34,"Panorámica","L",0
"2150859",33.70,14.74,2.69,"Panorámica","L",0
"2150860",23.94,29.52,1.29,"Panorámica","L",0
"2150861",38.74,19.43,1.70,"Panorámica","L",0
"2150862",20.20,44.21,4.41,"Panorámica","L",0
"2150863",14.53,0.00,0.00,"Panorámica","L",1
"2150864",21.53,0.00,10.00,"Panorámica","L",1
"2150865",32.93,14.72,3.91,"Panorámica","L",0
"2150866",32.16,15.57,0.00,"Panorámica","L",0
"2150868",19.92,27.70,0.00,"Panorámica","L",0
"2150872",37.54,7.12,14.38,"Panorámica","L",0
"2150873",28.74,7.54,0.00,"Panorámica","L",0
"2150874",27.70,4.63,0.00,"Panorámica","L",0
"2150875",27.67,10.98,0.00,"Panorámica","L",0
"2150876",30.08,19.47,0.00,"Panorámica","L",0
